VNET,1386581400000,19.4
VNET,1386581460000,19.48
VNET,1386581520000,19.48
VNET,1386581640000,19.44
VNET,1386581700000,19.38
VNET,1386581760000,19.43
VNET,1386581820000,19.42
VNET,1386582000000,19.44
VNET,1386582060000,19.2
VNET,1386582120000,19.25
VNET,1386582180000,19.25
VNET,1386582240000,19.25
VNET,1386582300000,19.25
VNET,1386582360000,19.245
VNET,1386582420000,19.21
VNET,1386582480000,19.17
VNET,1386582540000,19.22
VNET,1386582600000,19.2
VNET,1386582660000,19.22
VNET,1386582720000,19.23
VNET,1386582780000,19.25
VNET,1386582840000,19.234
VNET,1386582900000,19.25
VNET,1386582960000,19.23
VNET,1386583020000,19.24
VNET,1386583080000,19.249
VNET,1386583140000,19.2
VNET,1386583200000,19.21
VNET,1386583260000,19.22
VNET,1386583320000,19.2
VNET,1386583380000,19.23
VNET,1386583440000,19.22
VNET,1386583500000,19.2
VNET,1386583560000,19.17
VNET,1386583620000,19.2
VNET,1386583680000,19.21
VNET,1386583740000,19.23
VNET,1386583800000,19.22
VNET,1386583860000,19.17
VNET,1386583920000,19.16
VNET,1386583980000,19.11
VNET,1386584040000,19.11
VNET,1386584100000,19.07
VNET,1386584280000,19.11
VNET,1386584340000,19.06
VNET,1386584400000,19.09
VNET,1386584460000,19.07
VNET,1386584520000,19.0
VNET,1386584580000,18.86
VNET,1386584640000,18.88
VNET,1386584700000,18.9
VNET,1386584760000,18.87
VNET,1386584820000,18.8801
VNET,1386584880000,18.9
VNET,1386584940000,18.9
VNET,1386585000000,18.93
VNET,1386585060000,18.9299
VNET,1386585180000,18.8904
VNET,1386585240000,18.915
VNET,1386585300000,18.8732
VNET,1386585420000,18.975
VNET,1386585540000,18.9212
VNET,1386585600000,18.98
VNET,1386585660000,18.95
VNET,1386585900000,18.93
VNET,1386586140000,18.94
VNET,1386586200000,18.94
VNET,1386586320000,18.92
VNET,1386586500000,18.96
VNET,1386586560000,18.9599
VNET,1386586740000,18.9308
VNET,1386586800000,18.9001
VNET,1386586860000,18.87
VNET,1386586920000,18.88
VNET,1386587040000,18.86
VNET,1386587100000,18.85
VNET,1386587160000,18.85
VNET,1386587280000,18.86
VNET,1386587520000,18.92
VNET,1386587580000,18.9201
VNET,1386587640000,18.92
VNET,1386587700000,18.94
VNET,1386587760000,18.96
VNET,1386587880000,18.96
VNET,1386587940000,18.93
VNET,1386588000000,18.96
VNET,1386588240000,18.93
VNET,1386588300000,18.95
VNET,1386588360000,18.95
VNET,1386588420000,18.9319
VNET,1386588540000,18.97
VNET,1386588660000,18.95
VNET,1386588720000,18.96
VNET,1386588780000,18.96
VNET,1386588840000,18.96
VNET,1386588960000,18.93
VNET,1386589140000,18.95
VNET,1386589200000,18.96
VNET,1386589320000,18.95
VNET,1386589380000,18.96
VNET,1386589440000,18.97
VNET,1386589500000,18.9601
VNET,1386589560000,18.96
VNET,1386589620000,18.9615
VNET,1386589740000,18.99
VNET,1386589920000,18.99
VNET,1386589980000,18.99
VNET,1386590040000,18.99
VNET,1386590100000,18.98
VNET,1386590160000,18.98
VNET,1386590220000,18.97
VNET,1386590400000,18.94
VNET,1386590460000,18.925
VNET,1386590520000,18.92
VNET,1386590580000,19.0
VNET,1386590640000,18.98
VNET,1386590700000,18.96
VNET,1386590760000,18.97
VNET,1386590820000,18.96
VNET,1386590880000,18.96
VNET,1386590940000,18.97
VNET,1386591000000,18.96
VNET,1386591240000,18.95
VNET,1386591300000,18.93
VNET,1386591360000,18.96
VNET,1386591420000,18.98
VNET,1386591540000,18.96
VNET,1386591600000,18.97
VNET,1386591720000,18.9799
