FLWS,1388136780000,5.52
FLWS,1388136840000,5.52
FLWS,1388137080000,5.51
FLWS,1388137200000,5.51
FLWS,1388137320000,5.48
FLWS,1388137440000,5.4999
FLWS,1388137740000,5.49
FLWS,1388137860000,5.5221
FLWS,1388137980000,5.52
FLWS,1388138040000,5.53
FLWS,1388138220000,5.5
FLWS,1388138280000,5.5
FLWS,1388138340000,5.5
FLWS,1388138460000,5.5
FLWS,1388138520000,5.5
FLWS,1388138760000,5.49
FLWS,1388138820000,5.5
FLWS,1388138880000,5.51
FLWS,1388139120000,5.525
FLWS,1388139240000,5.52
FLWS,1388139300000,5.51
FLWS,1388139420000,5.5002
FLWS,1388139480000,5.5
FLWS,1388139600000,5.5
FLWS,1388139780000,5.5
FLWS,1388139960000,5.51
FLWS,1388140020000,5.5
FLWS,1388140260000,5.5
FLWS,1388140320000,5.5
FLWS,1388140500000,5.5005
FLWS,1388140680000,5.5
FLWS,1388140800000,5.5
FLWS,1388141040000,5.5
FLWS,1388141160000,5.5
FLWS,1388141220000,5.5
FLWS,1388141280000,5.49
FLWS,1388141340000,5.49
FLWS,1388141400000,5.49
FLWS,1388141580000,5.5
FLWS,1388141940000,5.499
FLWS,1388142180000,5.49
FLWS,1388142240000,5.49
FLWS,1388142360000,5.49
FLWS,1388142480000,5.49
FLWS,1388142720000,5.49
FLWS,1388142900000,5.48
FLWS,1388142960000,5.48
FLWS,1388143140000,5.48
FLWS,1388143200000,5.47
FLWS,1388143500000,5.47
FLWS,1388143620000,5.46
FLWS,1388143680000,5.46
FLWS,1388143740000,5.46
FLWS,1388143920000,5.46
FLWS,1388144040000,5.46
FLWS,1388144160000,5.45
FLWS,1388144400000,5.46
FLWS,1388144460000,5.45
FLWS,1388144580000,5.45
FLWS,1388144640000,5.45
FLWS,1388144700000,5.46
FLWS,1388144880000,5.46
FLWS,1388145060000,5.46
FLWS,1388145120000,5.46
FLWS,1388145300000,5.46
FLWS,1388145540000,5.45
FLWS,1388145900000,5.45
FLWS,1388146140000,5.461
FLWS,1388146260000,5.45
FLWS,1388146560000,5.45
FLWS,1388146680000,5.4585
FLWS,1388146740000,5.455
FLWS,1388146800000,5.46
FLWS,1388146860000,5.48
FLWS,1388147100000,5.47
FLWS,1388147160000,5.47
FLWS,1388147220000,5.46
FLWS,1388147580000,5.45
FLWS,1388147760000,5.45
FLWS,1388147940000,5.45
FLWS,1388148000000,5.45
FLWS,1388148180000,5.45
FLWS,1388148300000,5.45
FLWS,1388148720000,5.45
FLWS,1388148780000,5.45
FLWS,1388148900000,5.45
