ABMD,1388136600000,27.06
ABMD,1388136660000,27.795
ABMD,1388136840000,26.95
ABMD,1388136900000,27.24
ABMD,1388136960000,27.12
ABMD,1388137380000,26.93
ABMD,1388137500000,26.94
ABMD,1388137680000,26.97
ABMD,1388137860000,26.99
ABMD,1388137920000,27.11
ABMD,1388138100000,27.05
ABMD,1388138940000,27.05
ABMD,1388139180000,27.04
ABMD,1388139300000,27.04
ABMD,1388139360000,27.02
ABMD,1388139540000,27.04
ABMD,1388139600000,27.03
ABMD,1388139780000,27.07
ABMD,1388139900000,27.05
ABMD,1388140020000,27.05
ABMD,1388140320000,27.06
ABMD,1388140380000,27.07
ABMD,1388140440000,27.14
ABMD,1388140500000,27.07
ABMD,1388140620000,27.04
ABMD,1388140680000,27.06
ABMD,1388141400000,27.05
ABMD,1388141460000,27.0278
ABMD,1388141520000,27.01
ABMD,1388141700000,27.02
ABMD,1388141820000,27.0
ABMD,1388142060000,26.965
ABMD,1388142540000,26.98
ABMD,1388142660000,26.94
ABMD,1388142780000,26.92
ABMD,1388142960000,26.92
ABMD,1388143140000,26.92
ABMD,1388143320000,26.94
ABMD,1388143380000,26.95
ABMD,1388143440000,26.93
ABMD,1388143500000,26.85
ABMD,1388143740000,26.84
ABMD,1388143800000,26.87
ABMD,1388144280000,26.86
ABMD,1388144340000,26.88
ABMD,1388144400000,26.92
ABMD,1388144700000,26.92
ABMD,1388145000000,26.93
ABMD,1388145420000,26.9
ABMD,1388145840000,26.94
ABMD,1388145960000,26.94
ABMD,1388146140000,26.96
ABMD,1388146620000,26.97
ABMD,1388147340000,26.9
ABMD,1388147400000,26.87
ABMD,1388147700000,26.88
ABMD,1388147760000,26.83
ABMD,1388147820000,26.82
ABMD,1388148540000,26.74
ABMD,1388148840000,26.73
ABMD,1388148900000,26.72
ABMD,1388149020000,26.71
