ACTG,1388136600000,14.49
ACTG,1388136660000,14.3
ACTG,1388136720000,14.43
ACTG,1388136780000,14.45
ACTG,1388136840000,14.5
ACTG,1388136960000,14.54
ACTG,1388137080000,14.55
ACTG,1388137140000,14.54
ACTG,1388137200000,14.625
ACTG,1388137260000,14.66
ACTG,1388137320000,14.65
ACTG,1388137380000,14.61
ACTG,1388137440000,14.574
ACTG,1388137500000,14.54
ACTG,1388137560000,14.53
ACTG,1388137620000,14.54
ACTG,1388137680000,14.525
ACTG,1388137740000,14.525
ACTG,1388137800000,14.525
ACTG,1388137860000,14.54
ACTG,1388137980000,14.56
ACTG,1388138100000,14.56
ACTG,1388138160000,14.54
ACTG,1388138220000,14.4301
ACTG,1388138280000,14.391
ACTG,1388138340000,14.361
ACTG,1388138400000,14.345
ACTG,1388138460000,14.36
ACTG,1388138520000,14.38
ACTG,1388138580000,14.34
ACTG,1388138640000,14.33
ACTG,1388138700000,14.32
ACTG,1388138760000,14.32
ACTG,1388139000000,14.37
ACTG,1388139060000,14.36
ACTG,1388139120000,14.36
ACTG,1388139300000,14.37
ACTG,1388139360000,14.35
ACTG,1388139540000,14.35
ACTG,1388139600000,14.35
ACTG,1388139720000,14.35
ACTG,1388139840000,14.35
ACTG,1388139900000,14.35
ACTG,1388139960000,14.35
ACTG,1388140020000,14.36
ACTG,1388140140000,14.33
ACTG,1388140260000,14.281
ACTG,1388140320000,14.3
ACTG,1388140380000,14.3
ACTG,1388140440000,14.2701
ACTG,1388140500000,14.27
ACTG,1388140620000,14.29
ACTG,1388140680000,14.281
ACTG,1388140740000,14.28
ACTG,1388140860000,14.28
ACTG,1388140980000,14.28
ACTG,1388141220000,14.28
ACTG,1388141460000,14.29
ACTG,1388141520000,14.29
ACTG,1388141700000,14.31
ACTG,1388141760000,14.31
ACTG,1388141820000,14.3
ACTG,1388141880000,14.29
ACTG,1388142060000,14.31
ACTG,1388142120000,14.29
ACTG,1388142180000,14.31
ACTG,1388142360000,14.3099
ACTG,1388142480000,14.3099
ACTG,1388142540000,14.32
ACTG,1388142660000,14.32
ACTG,1388142720000,14.32
ACTG,1388142780000,14.32
ACTG,1388142840000,14.32
ACTG,1388142900000,14.32
ACTG,1388142960000,14.33
ACTG,1388143020000,14.34
ACTG,1388143200000,14.35
ACTG,1388143260000,14.35
ACTG,1388143320000,14.35
ACTG,1388143380000,14.34
ACTG,1388143440000,14.35
ACTG,1388143500000,14.33
ACTG,1388143560000,14.35
ACTG,1388143680000,14.34
ACTG,1388143740000,14.34
ACTG,1388143800000,14.35
ACTG,1388143920000,14.36
ACTG,1388143980000,14.35
ACTG,1388144040000,14.34
ACTG,1388144100000,14.3399
ACTG,1388144160000,14.33
ACTG,1388144400000,14.33
ACTG,1388144520000,14.32
ACTG,1388144580000,14.32
ACTG,1388144640000,14.33
ACTG,1388144700000,14.32
ACTG,1388144760000,14.32
ACTG,1388144880000,14.31
ACTG,1388144940000,14.3145
ACTG,1388145000000,14.32
ACTG,1388145120000,14.31
ACTG,1388145180000,14.312
ACTG,1388145300000,14.31
ACTG,1388145360000,14.32
ACTG,1388145540000,14.32
ACTG,1388145600000,14.32
ACTG,1388145660000,14.31
ACTG,1388145720000,14.32
ACTG,1388145840000,14.31
ACTG,1388145900000,14.32
ACTG,1388145960000,14.31
ACTG,1388146080000,14.32
ACTG,1388146500000,14.32
ACTG,1388146560000,14.32
ACTG,1388146620000,14.31
ACTG,1388146740000,14.31
ACTG,1388146920000,14.32
ACTG,1388147040000,14.31
ACTG,1388147100000,14.305
ACTG,1388147160000,14.29
ACTG,1388147220000,14.28
ACTG,1388147280000,14.28
ACTG,1388147340000,14.29
ACTG,1388147460000,14.28
ACTG,1388147580000,14.27
ACTG,1388147640000,14.27
ACTG,1388147760000,14.26
ACTG,1388147880000,14.2524
ACTG,1388148060000,14.25
ACTG,1388148120000,14.25
ACTG,1388148180000,14.27
ACTG,1388148300000,14.27
ACTG,1388148360000,14.26
ACTG,1388148600000,14.2699
ACTG,1388148660000,14.26
ACTG,1388148900000,14.28
ACTG,1388148960000,14.28
ACTG,1388149020000,14.3
