ABGB,1388136600000,15.17
ABGB,1388137620000,14.9306
ABGB,1388139420000,15.0
ABGB,1388140140000,15.02
ABGB,1388140320000,15.05
ABGB,1388142300000,14.95
ABGB,1388142420000,14.94
ABGB,1388142480000,14.97
ABGB,1388142720000,15.0
ABGB,1388142960000,15.0
ABGB,1388143560000,15.02
ABGB,1388145600000,15.16
ABGB,1388145840000,15.18
ABGB,1388145900000,15.18
ABGB,1388145960000,15.18
ABGB,1388146020000,15.19
ABGB,1388146080000,15.18
ABGB,1388146140000,15.18
ABGB,1388146200000,15.18
ABGB,1388146380000,15.072
ABGB,1388146440000,15.22
ABGB,1388146740000,15.25
