VNET,1388136600000,22.51
VNET,1388136720000,22.578
VNET,1388136780000,22.665
VNET,1388136900000,22.68
VNET,1388136960000,22.721
VNET,1388137020000,22.74
VNET,1388137140000,22.813
VNET,1388137380000,22.73
VNET,1388137560000,22.7
VNET,1388137680000,22.67
VNET,1388137740000,22.68
VNET,1388137800000,22.68
VNET,1388137860000,22.65
VNET,1388137920000,22.65
VNET,1388137980000,22.63
VNET,1388138040000,22.62
VNET,1388138100000,22.655
VNET,1388138160000,22.64
VNET,1388138220000,22.74
VNET,1388138280000,22.75
VNET,1388138340000,22.79
VNET,1388138460000,22.6
VNET,1388138520000,22.65
VNET,1388138580000,22.73
VNET,1388138700000,22.695
VNET,1388138760000,22.67
VNET,1388138820000,22.6
VNET,1388138880000,22.6
VNET,1388138940000,22.62
VNET,1388139060000,22.66
VNET,1388139360000,22.73
VNET,1388139420000,22.61
VNET,1388139480000,22.57
VNET,1388139540000,22.57
VNET,1388139600000,22.6
VNET,1388139660000,22.75
VNET,1388139720000,22.77
VNET,1388139780000,22.74
VNET,1388139840000,22.73
VNET,1388139900000,22.7
VNET,1388139960000,22.7
VNET,1388140020000,22.645
VNET,1388140080000,22.62
VNET,1388140140000,22.61
VNET,1388140200000,22.53
VNET,1388140260000,22.45
VNET,1388140320000,22.52
VNET,1388140380000,22.54
VNET,1388140440000,22.5499
VNET,1388140500000,22.42
VNET,1388140560000,22.43
VNET,1388140620000,22.35
VNET,1388140680000,22.37
VNET,1388140740000,22.39
VNET,1388140800000,22.35
VNET,1388140860000,22.3
VNET,1388140920000,22.28
VNET,1388140980000,22.31
VNET,1388141100000,22.38
VNET,1388141220000,22.4
VNET,1388141280000,22.4
VNET,1388141340000,22.39
VNET,1388141400000,22.49
VNET,1388141460000,22.59
VNET,1388141520000,22.59
VNET,1388141580000,22.51
VNET,1388141640000,22.52
VNET,1388141700000,22.45
VNET,1388141760000,22.44
VNET,1388141820000,22.47
VNET,1388141880000,22.49
VNET,1388141940000,22.545
VNET,1388142000000,22.53
VNET,1388142060000,22.55
VNET,1388142180000,22.5
VNET,1388142240000,22.51
VNET,1388142300000,22.505
VNET,1388142360000,22.51
VNET,1388142420000,22.52
VNET,1388142840000,22.6
VNET,1388142960000,22.64
VNET,1388143020000,22.66
VNET,1388143080000,22.65
VNET,1388143140000,22.65
VNET,1388143380000,22.68
VNET,1388143440000,22.69
VNET,1388143500000,22.76
VNET,1388143560000,22.8
VNET,1388143620000,22.82
VNET,1388143680000,22.919
VNET,1388143860000,22.91
VNET,1388143920000,22.9
VNET,1388143980000,22.91
VNET,1388144040000,22.92
VNET,1388144100000,22.93
VNET,1388144220000,22.95
VNET,1388144460000,22.935
VNET,1388144520000,22.94
VNET,1388144640000,22.95
VNET,1388144700000,22.97
VNET,1388144820000,22.99
VNET,1388144880000,23.06
VNET,1388144940000,23.01
VNET,1388145180000,23.04
VNET,1388145240000,23.01
VNET,1388145540000,23.03
VNET,1388145780000,23.06
VNET,1388145960000,23.05
VNET,1388146020000,23.01
VNET,1388146080000,23.04
VNET,1388146260000,23.04
VNET,1388146320000,23.0
VNET,1388146380000,23.01
VNET,1388146440000,23.02
VNET,1388146500000,23.04
VNET,1388146560000,23.07
VNET,1388146620000,23.0
VNET,1388146680000,22.96
VNET,1388146800000,22.93
VNET,1388146860000,22.97
VNET,1388146920000,22.99
VNET,1388146980000,22.98
VNET,1388147040000,22.98
VNET,1388147100000,22.98
VNET,1388147220000,22.98
VNET,1388147460000,22.99
VNET,1388147580000,23.0
VNET,1388148000000,22.99
VNET,1388148060000,23.0
VNET,1388148120000,23.0
VNET,1388148240000,22.99
VNET,1388148300000,22.99
VNET,1388148600000,22.99
VNET,1388148660000,22.98
VNET,1388148960000,22.99
VNET,1388149020000,22.98
